season,match_name,h_odd,d_odd,a_odd,home_team,away_team,home_score,away_score,winner
2008,West Ham vs Everton,2.54,3.15,2.75,West Ham,Everton,1,3,AWAY_TEAM
2008,Arsenal vs Manchester Utd,3.29,3.2,2.25,Arsenal,Manchester Utd,2,1,HOME_TEAM
2008,Wigan vs Stoke,1.82,3.29,4.92,Wigan,Stoke,0,0,DRAW
2008,Newcastle vs Aston Villa,2.94,3.25,2.4,Newcastle,Aston Villa,2,0,HOME_TEAM
2008,Bolton vs Manchester City,3.27,3.27,2.21,Bolton,Manchester City,2,0,HOME_TEAM
2008,Tottenham vs Liverpool,3.68,3.35,2.02,Tottenham,Liverpool,2,1,HOME_TEAM
2008,Chelsea vs Sunderland,1.19,6.2,15.88,Chelsea,Sunderland,5,0,HOME_TEAM
2008,Manchester Utd vs Hull,1.15,6.81,17.23,Manchester Utd,Hull,4,3,HOME_TEAM
2008,Middlesbrough vs West Ham,1.88,3.35,4.28,Middlesbrough,West Ham,1,1,DRAW
2008,Portsmouth vs Wigan,1.91,3.35,4.12,Portsmouth,Wigan,1,2,AWAY_TEAM
2008,Stoke vs Arsenal,8.32,4.33,1.4,Stoke,Arsenal,2,1,HOME_TEAM
2008,West Brom vs Blackburn,2.47,3.25,2.86,West Brom,Blackburn,2,2,DRAW
2008,Everton vs Fulham,1.72,3.4,5.3,Everton,Fulham,1,0,HOME_TEAM
2008,Arsenal vs Tottenham,1.43,4.17,7.99,Arsenal,Tottenham,4,4,DRAW
2008,Bolton vs Everton,2.74,3.25,2.54,Bolton,Everton,0,1,AWAY_TEAM
2008,Liverpool vs Portsmouth,1.38,4.34,9.92,Liverpool,Portsmouth,1,0,HOME_TEAM
2008,Manchester Utd vs West Ham,1.2,6.09,15.96,Manchester Utd,West Ham,2,0,HOME_TEAM
2008,Middlesbrough vs Manchester City,2.81,3.27,2.45,Middlesbrough,Manchester City,2,0,HOME_TEAM
2008,Aston Villa vs Blackburn,1.65,3.59,5.55,Aston Villa,Blackburn,3,2,HOME_TEAM
2008,Fulham vs Wigan,2.4,3.23,2.92,Fulham,Wigan,2,0,HOME_TEAM
2008,Hull vs Chelsea,7.91,4.21,1.43,Hull,Chelsea,0,3,AWAY_TEAM
2008,Stoke vs Sunderland,2.64,3.24,2.63,Stoke,Sunderland,1,0,HOME_TEAM
2008,Newcastle vs West Brom,1.88,3.37,4.25,Newcastle,West Brom,2,1,HOME_TEAM
2008,Portsmouth vs Fulham,1.85,3.33,4.55,Portsmouth,Fulham,1,1,DRAW
2008,West Ham vs Arsenal,6.03,3.64,1.6,West Ham,Arsenal,0,2,AWAY_TEAM
2008,Manchester City vs Stoke,1.46,4.11,7.29,Manchester City,Stoke,3,0,HOME_TEAM
2008,Tottenham vs Bolton,1.97,3.35,3.91,Tottenham,Bolton,2,0,HOME_TEAM
2008,Wigan vs Aston Villa,2.52,3.25,2.75,Wigan,Aston Villa,0,4,AWAY_TEAM
2008,Chelsea vs Liverpool,1.91,3.22,4.36,Chelsea,Liverpool,0,1,AWAY_TEAM
2008,Blackburn vs Middlesbrough,2.04,3.25,3.69,Blackburn,Middlesbrough,1,1,DRAW
2008,West Brom vs Hull,2.21,3.27,3.27,West Brom,Hull,0,3,AWAY_TEAM
2008,Sunderland vs Newcastle,2.18,3.25,3.34,Sunderland,Newcastle,2,1,HOME_TEAM
2008,Everton vs Manchester Utd,7.17,3.86,1.5,Everton,Manchester Utd,1,1,DRAW
2008,Newcastle vs Manchester City,3.19,3.27,2.25,Newcastle,Manchester City,2,2,DRAW
2008,Stoke vs Tottenham,3.41,3.27,2.14,Stoke,Tottenham,2,1,HOME_TEAM
2008,Hull vs West Ham,2.34,3.24,3.04,Hull,West Ham,1,0,HOME_TEAM
2008,Manchester Utd vs West Brom,1.18,6.3,16.67,Manchester Utd,West Brom,4,0,HOME_TEAM
2008,Arsenal vs Everton,1.36,4.51,9.31,Arsenal,Everton,3,1,HOME_TEAM
2008,Aston Villa vs Portsmouth,1.76,3.46,4.8,Aston Villa,Portsmouth,0,0,DRAW
2008,Bolton vs Blackburn,2.33,3.21,3.06,Bolton,Blackburn,0,0,DRAW
2008,Fulham vs Sunderland,2.23,3.25,3.23,Fulham,Sunderland,0,0,DRAW
2008,Liverpool vs Wigan,1.41,4.23,8.64,Liverpool,Wigan,3,2,HOME_TEAM
2008,Middlesbrough vs Chelsea,6.12,3.62,1.6,Middlesbrough,Chelsea,0,5,AWAY_TEAM
2008,Everton vs Newcastle,1.75,3.49,4.79,Everton,Newcastle,2,2,DRAW
2008,Chelsea vs Aston Villa,1.57,3.7,6.3,Chelsea,Aston Villa,2,0,HOME_TEAM
2008,Manchester City vs Liverpool,3.39,3.24,2.14,Manchester City,Liverpool,2,3,AWAY_TEAM
2008,Portsmouth vs Stoke,1.68,3.47,5.5,Portsmouth,Stoke,2,1,HOME_TEAM
2008,Tottenham vs Hull,1.64,3.6,5.3,Tottenham,Hull,0,1,AWAY_TEAM
2008,West Ham vs Bolton,1.9,3.29,4.21,West Ham,Bolton,1,3,AWAY_TEAM
2008,Blackburn vs Manchester Utd,6.46,3.69,1.57,Blackburn,Manchester Utd,0,2,AWAY_TEAM
2008,Sunderland vs Arsenal,6.39,3.68,1.56,Sunderland,Arsenal,1,1,DRAW
2008,West Brom vs Fulham,2.24,3.24,3.23,West Brom,Fulham,1,0,HOME_TEAM
2008,Wigan vs Middlesbrough,1.92,3.31,4.28,Wigan,Middlesbrough,0,1,AWAY_TEAM
2008,Wigan vs Manchester City,2.89,3.25,2.45,Wigan,Manchester City,2,1,HOME_TEAM
2008,Portsmouth vs Tottenham,2.52,3.22,2.73,Portsmouth,Tottenham,2,0,HOME_TEAM
2008,Arsenal vs Hull,1.17,6.35,18.0,Arsenal,Hull,1,2,AWAY_TEAM
2008,Aston Villa vs Sunderland,1.59,3.7,6.25,Aston Villa,Sunderland,2,1,HOME_TEAM
2008,Fulham vs West Ham,2.23,3.25,3.1,Fulham,West Ham,1,2,AWAY_TEAM
2008,Manchester Utd vs Bolton,1.2,5.97,16.45,Manchester Utd,Bolton,2,0,HOME_TEAM
2008,Middlesbrough vs West Brom,1.77,3.39,4.88,Middlesbrough,West Brom,0,1,AWAY_TEAM
2008,Newcastle vs Blackburn,2.52,3.23,2.75,Newcastle,Blackburn,1,2,AWAY_TEAM
2008,Stoke vs Chelsea,9.9,4.57,1.34,Stoke,Chelsea,0,2,AWAY_TEAM
2008,Everton vs Liverpool,3.79,3.24,2.02,Everton,Liverpool,0,2,AWAY_TEAM
2008,Hull vs Everton,3.13,3.25,2.29,Hull,Everton,2,2,DRAW
2008,Manchester City vs Portsmouth,2.0,3.27,3.77,Manchester City,Portsmouth,6,0,HOME_TEAM
2008,Tottenham vs Wigan,1.75,3.49,4.98,Tottenham,Wigan,0,0,DRAW
2008,Chelsea vs Manchester Utd,2.08,3.17,3.83,Chelsea,Manchester Utd,1,1,DRAW
2008,West Brom vs Aston Villa,3.24,3.27,2.22,West Brom,Aston Villa,1,2,AWAY_TEAM
2008,Bolton vs Arsenal,6.35,3.66,1.58,Bolton,Arsenal,1,3,AWAY_TEAM
2008,Blackburn vs Fulham,2.08,3.27,3.54,Blackburn,Fulham,1,0,HOME_TEAM
2008,Liverpool vs Stoke,1.21,5.95,14.86,Liverpool,Stoke,0,0,DRAW
2008,West Ham vs Newcastle,1.91,3.38,4.05,West Ham,Newcastle,3,1,HOME_TEAM
2008,Sunderland vs Middlesbrough,2.37,3.22,3.0,Sunderland,Middlesbrough,2,0,HOME_TEAM
2008,Tottenham vs Aston Villa,2.08,3.29,3.58,Tottenham,Aston Villa,1,2,AWAY_TEAM
2008,Stoke vs Everton,3.24,3.25,2.23,Stoke,Everton,2,3,AWAY_TEAM
2008,Manchester City vs Chelsea,3.93,3.35,1.88,Manchester City,Chelsea,1,3,AWAY_TEAM
2008,Blackburn vs Arsenal,4.55,3.39,1.82,Blackburn,Arsenal,0,4,AWAY_TEAM
2008,Fulham vs Bolton,2.14,3.24,3.45,Fulham,Bolton,2,1,HOME_TEAM
2008,Newcastle vs Hull,1.67,3.48,5.15,Newcastle,Hull,1,2,AWAY_TEAM
2008,Portsmouth vs Middlesbrough,1.98,3.31,3.84,Portsmouth,Middlesbrough,2,1,HOME_TEAM
2008,West Brom vs West Ham,2.31,3.25,3.04,West Brom,West Ham,3,2,HOME_TEAM
2008,Wigan vs Sunderland,2.0,3.27,3.82,Wigan,Sunderland,1,1,DRAW
2008,Liverpool vs Manchester Utd,2.75,3.0,2.74,Liverpool,Manchester Utd,2,1,HOME_TEAM
2008,Aston Villa vs Liverpool,2.85,3.23,2.48,Aston Villa,Liverpool,0,0,DRAW
2008,Sunderland vs Manchester City,2.22,3.24,3.25,Sunderland,Manchester City,0,3,AWAY_TEAM
2008,Chelsea vs Tottenham,1.4,4.18,8.98,Chelsea,Tottenham,1,1,DRAW
2008,Arsenal vs Newcastle,1.41,4.11,8.86,Arsenal,Newcastle,3,0,HOME_TEAM
2008,Bolton vs West Brom,2.0,3.25,3.9,Bolton,West Brom,0,0,DRAW
2008,Everton vs Portsmouth,2.04,3.25,3.72,Everton,Portsmouth,0,3,AWAY_TEAM
2008,Hull vs Wigan,2.64,3.2,2.68,Hull,Wigan,0,5,AWAY_TEAM
2008,Middlesbrough vs Stoke,1.57,3.64,6.49,Middlesbrough,Stoke,2,1,HOME_TEAM
2008,West Ham vs Blackburn,2.46,3.24,2.85,West Ham,Blackburn,4,1,HOME_TEAM
2008,Portsmouth vs Manchester Utd,4.76,3.38,1.8,Portsmouth,Manchester Utd,0,1,AWAY_TEAM
2008,Manchester City vs West Ham,2.22,3.25,3.22,Manchester City,West Ham,3,0,HOME_TEAM
2008,Wigan vs Chelsea,8.15,4.17,1.42,Wigan,Chelsea,0,1,AWAY_TEAM
2008,Fulham vs Arsenal,6.27,3.63,1.58,Fulham,Arsenal,1,0,HOME_TEAM
2008,Blackburn vs Hull,1.59,3.6,6.17,Blackburn,Hull,1,1,DRAW
2008,Liverpool vs Middlesbrough,1.38,4.37,8.89,Liverpool,Middlesbrough,2,1,HOME_TEAM
2008,Newcastle vs Bolton,1.91,3.29,4.15,Newcastle,Bolton,1,0,HOME_TEAM
2008,Stoke vs Aston Villa,4.87,3.5,1.74,Stoke,Aston Villa,3,2,HOME_TEAM
2008,Tottenham vs Sunderland,1.5,3.88,7.01,Tottenham,Sunderland,1,2,AWAY_TEAM
2008,West Brom vs Everton,2.66,3.22,2.65,West Brom,Everton,1,2,AWAY_TEAM
2008,Manchester Utd vs Newcastle,1.29,4.87,10.56,Manchester Utd,Newcastle,1,1,DRAW
2008,Aston Villa vs Manchester City,1.85,3.36,4.43,Aston Villa,Manchester City,4,2,HOME_TEAM
2008,Chelsea vs Portsmouth,1.32,4.63,9.84,Chelsea,Portsmouth,4,0,HOME_TEAM
2008,Sunderland vs Liverpool,5.28,3.52,1.68,Sunderland,Liverpool,0,1,AWAY_TEAM
2008,Bolton vs Stoke,1.81,3.33,4.42,Bolton,Stoke,3,1,HOME_TEAM
2008,Everton vs Blackburn,1.97,3.27,3.93,Everton,Blackburn,2,3,AWAY_TEAM
2008,Hull vs Fulham,2.56,3.21,2.72,Hull,Fulham,2,1,HOME_TEAM
2008,Middlesbrough vs Tottenham,3.16,3.31,2.22,Middlesbrough,Tottenham,2,1,HOME_TEAM
2008,West Ham vs Wigan,1.95,3.31,3.95,West Ham,Wigan,2,1,HOME_TEAM
2008,Arsenal vs West Brom,1.21,5.72,13.78,Arsenal,West Brom,1,0,HOME_TEAM
2009,Arsenal vs Fulham,1.16,6.9,15.85,Arsenal,Fulham,4,0,HOME_TEAM
2009,Aston Villa vs Blackburn,1.58,3.82,6.05,Aston Villa,Blackburn,0,1,AWAY_TEAM
2009,Bolton vs Birmingham,2.14,3.29,3.43,Bolton,Birmingham,2,1,HOME_TEAM
2009,Burnley vs Tottenham,6.25,4.05,1.52,Burnley,Tottenham,4,2,HOME_TEAM
2009,Chelsea vs Wigan,1.08,10.16,26.18,Chelsea,Wigan,8,0,HOME_TEAM
2009,Everton vs Portsmouth,1.27,5.4,11.15,Everton,Portsmouth,1,0,HOME_TEAM
2009,Hull vs Liverpool,6.7,4.08,1.5,Hull,Liverpool,0,0,DRAW
2009,Manchester Utd vs Stoke,1.11,8.48,22.2,Manchester Utd,Stoke,4,0,HOME_TEAM
2009,West Ham vs Manchester City,3.5,3.39,2.08,West Ham,Manchester City,1,1,DRAW
2009,Wolves vs Sunderland,2.37,3.24,3.02,Wolves,Sunderland,2,1,HOME_TEAM
2009,Fulham vs Stoke,2.04,3.24,3.73,Fulham,Stoke,0,1,AWAY_TEAM
2009,Manchester City vs Tottenham,1.97,3.44,3.78,Manchester City,Tottenham,0,1,AWAY_TEAM
2009,Blackburn vs Arsenal,3.8,3.37,1.99,Blackburn,Arsenal,2,1,HOME_TEAM
2009,Wigan vs Hull,1.69,3.65,5.12,Wigan,Hull,2,2,DRAW
2009,Sunderland vs Manchester Utd,8.34,4.62,1.38,Sunderland,Manchester Utd,0,1,AWAY_TEAM
2009,Fulham vs West Ham,2.45,3.25,2.88,Fulham,West Ham,3,2,HOME_TEAM
2009,Liverpool vs Chelsea,4.34,3.62,1.8,Liverpool,Chelsea,0,2,AWAY_TEAM
2009,Manchester City vs Aston Villa,1.86,3.49,4.2,Manchester City,Aston Villa,3,1,HOME_TEAM
2009,Portsmouth vs Wolves,2.35,3.25,3.02,Portsmouth,Wolves,3,1,HOME_TEAM
2009,Stoke vs Everton,3.81,3.36,1.98,Stoke,Everton,0,0,DRAW
2009,Tottenham vs Bolton,1.24,5.66,12.26,Tottenham,Bolton,1,0,HOME_TEAM
2009,Birmingham vs Burnley,1.54,3.84,6.53,Birmingham,Burnley,2,1,HOME_TEAM
2009,Chelsea vs Stoke,1.14,7.53,17.98,Chelsea,Stoke,7,0,HOME_TEAM
2009,Burnley vs Liverpool,6.0,4.04,1.55,Burnley,Liverpool,0,4,AWAY_TEAM
2009,Everton vs Fulham,1.34,4.74,9.88,Everton,Fulham,2,1,HOME_TEAM
2009,Aston Villa vs Birmingham,1.62,3.68,5.86,Aston Villa,Birmingham,1,0,HOME_TEAM
2009,Arsenal vs Manchester City,2.0,3.5,3.63,Arsenal,Manchester City,0,0,DRAW
2009,Bolton vs Portsmouth,1.54,3.88,6.59,Bolton,Portsmouth,2,2,DRAW
2009,Hull vs Sunderland,2.39,3.27,2.95,Hull,Sunderland,0,1,AWAY_TEAM
2009,West Ham vs Wigan,1.84,3.5,4.29,West Ham,Wigan,3,2,HOME_TEAM
2009,Wolves vs Blackburn,2.23,3.23,3.27,Wolves,Blackburn,1,1,DRAW
2009,Manchester Utd vs Tottenham,1.54,4.08,6.18,Manchester Utd,Tottenham,3,1,HOME_TEAM
2009,Hull vs Aston Villa,3.89,3.45,1.94,Hull,Aston Villa,0,2,AWAY_TEAM
2009,Liverpool vs West Ham,1.42,4.3,8.09,Liverpool,West Ham,3,0,HOME_TEAM
2009,Portsmouth vs Aston Villa,5.49,3.77,1.62,Portsmouth,Aston Villa,1,2,AWAY_TEAM
2009,Wigan vs Arsenal,5.82,3.88,1.58,Wigan,Arsenal,3,2,HOME_TEAM
2009,Tottenham vs Chelsea,4.18,3.52,1.86,Tottenham,Chelsea,2,1,HOME_TEAM
2009,Birmingham vs Hull,1.71,3.56,5.07,Birmingham,Hull,0,0,DRAW
2009,Blackburn vs Everton,2.95,3.25,2.4,Blackburn,Everton,2,3,AWAY_TEAM
2009,Fulham vs Wolves,2.1,3.21,3.67,Fulham,Wolves,0,0,DRAW
2009,Stoke vs Bolton,2.12,3.22,3.52,Stoke,Bolton,1,2,AWAY_TEAM
2009,Sunderland vs Burnley,1.59,3.8,5.8,Sunderland,Burnley,2,1,HOME_TEAM
2009,Manchester City vs Manchester Utd,2.99,3.39,2.34,Manchester City,Manchester Utd,0,1,AWAY_TEAM
2009,Tottenham vs Arsenal,3.27,3.33,2.21,Tottenham,Arsenal,2,1,HOME_TEAM
2009,Aston Villa vs Everton,2.33,3.25,3.08,Aston Villa,Everton,2,2,DRAW
2009,Wigan vs Portsmouth,1.48,4.19,6.7,Wigan,Portsmouth,0,0,DRAW
2009,Chelsea vs Bolton,1.12,7.8,20.57,Chelsea,Bolton,1,0,HOME_TEAM
2009,Manchester City vs Birmingham,1.38,4.53,8.6,Manchester City,Birmingham,5,1,HOME_TEAM
2009,Liverpool vs Fulham,1.29,5.07,11.33,Liverpool,Fulham,0,0,DRAW
2009,Blackburn vs Manchester Utd,7.19,4.09,1.48,Blackburn,Manchester Utd,0,0,DRAW
2009,Wolves vs Stoke,2.27,3.24,3.18,Wolves,Stoke,0,0,DRAW
2009,Hull vs Burnley,1.71,3.6,5.0,Hull,Burnley,1,4,AWAY_TEAM
2009,West Ham vs Sunderland,2.0,3.35,3.79,West Ham,Sunderland,1,0,HOME_TEAM
2009,Everton vs West Ham,1.42,4.34,8.02,Everton,West Ham,2,2,DRAW
2009,Birmingham vs Liverpool,4.65,3.46,1.79,Birmingham,Liverpool,1,1,DRAW
2009,Fulham vs Wigan,2.14,3.24,3.52,Fulham,Wigan,2,1,HOME_TEAM
2009,Burnley vs Manchester City,5.71,3.7,1.63,Burnley,Manchester City,1,6,AWAY_TEAM
2009,Arsenal vs Wolves,1.24,5.7,12.44,Arsenal,Wolves,1,0,HOME_TEAM
2009,Bolton vs Aston Villa,2.77,3.22,2.54,Bolton,Aston Villa,0,1,AWAY_TEAM
2009,Portsmouth vs Blackburn,3.62,3.38,2.04,Portsmouth,Blackburn,0,0,DRAW
2009,Stoke vs Hull,1.72,3.52,5.13,Stoke,Hull,2,0,HOME_TEAM
2009,Sunderland vs Tottenham,3.39,3.29,2.16,Sunderland,Tottenham,3,1,HOME_TEAM
2009,Manchester Utd vs Chelsea,2.48,3.16,3.0,Manchester Utd,Chelsea,1,2,AWAY_TEAM
2009,Manchester City vs Wigan,1.33,4.78,9.8,Manchester City,Wigan,3,0,HOME_TEAM
2009,Liverpool vs Sunderland,1.29,5.05,11.14,Liverpool,Sunderland,3,0,HOME_TEAM
2009,Burnley vs Blackburn,2.64,3.25,2.65,Burnley,Blackburn,0,1,AWAY_TEAM
2009,Bolton vs Manchester Utd,8.11,4.33,1.41,Bolton,Manchester Utd,0,4,AWAY_TEAM
2009,Birmingham vs Arsenal,6.32,3.79,1.56,Birmingham,Arsenal,1,1,DRAW
2009,Chelsea vs Aston Villa,1.38,4.53,8.57,Chelsea,Aston Villa,7,1,HOME_TEAM
2009,Hull vs Fulham,2.35,3.24,3.04,Hull,Fulham,2,0,HOME_TEAM
2009,Tottenham vs Portsmouth,1.2,6.15,15.1,Tottenham,Portsmouth,2,0,HOME_TEAM
2009,West Ham vs Stoke,2.06,3.29,3.65,West Ham,Stoke,0,1,AWAY_TEAM
2009,Wolves vs Everton,3.75,3.31,2.02,Wolves,Everton,0,0,DRAW
2009,Blackburn vs Birmingham,2.02,3.31,3.75,Blackburn,Birmingham,2,1,HOME_TEAM
2009,Aston Villa vs Sunderland,1.62,3.68,5.84,Aston Villa,Sunderland,1,1,DRAW
2009,Manchester City vs Everton,2.06,3.29,3.65,Manchester City,Everton,0,2,AWAY_TEAM
2009,Portsmouth vs Chelsea,11.16,5.21,1.29,Portsmouth,Chelsea,0,5,AWAY_TEAM
2009,West Ham vs Wolves,1.77,3.5,4.75,West Ham,Wolves,1,3,AWAY_TEAM
2009,Blackburn vs Chelsea,7.65,4.23,1.44,Blackburn,Chelsea,1,1,DRAW
2009,Fulham vs Manchester City,3.08,3.24,2.33,Fulham,Manchester City,1,2,AWAY_TEAM
2009,Manchester Utd vs Liverpool,1.76,3.45,5.04,Manchester Utd,Liverpool,2,1,HOME_TEAM
2009,Arsenal vs West Ham,1.19,6.52,14.5,Arsenal,West Ham,2,0,HOME_TEAM
2009,Everton vs Bolton,1.48,3.97,7.4,Everton,Bolton,2,0,HOME_TEAM
2009,Portsmouth vs Hull,2.04,3.36,3.62,Portsmouth,Hull,3,2,HOME_TEAM
2009,Stoke vs Tottenham,3.16,3.24,2.27,Stoke,Tottenham,1,2,AWAY_TEAM
2009,Sunderland vs Birmingham,2.14,3.23,3.49,Sunderland,Birmingham,3,1,HOME_TEAM
2009,Wigan vs Burnley,1.8,3.48,4.53,Wigan,Burnley,1,0,HOME_TEAM
2009,Aston Villa vs Wolves,1.43,4.2,8.13,Aston Villa,Wolves,2,2,DRAW
2009,Wigan vs Aston Villa,3.61,3.27,2.06,Wigan,Aston Villa,1,2,AWAY_TEAM
2009,Liverpool vs Portsmouth,1.25,5.48,12.57,Liverpool,Portsmouth,4,1,HOME_TEAM
2009,Sunderland vs Manchester City,3.5,3.29,2.12,Sunderland,Manchester City,1,1,DRAW
2009,Manchester Utd vs Fulham,1.21,5.9,15.28,Manchester Utd,Fulham,3,0,HOME_TEAM
2009,Hull vs Arsenal,8.28,4.51,1.39,Hull,Arsenal,1,2,AWAY_TEAM
2009,Birmingham vs Everton,3.04,3.22,2.37,Birmingham,Everton,2,2,DRAW
2009,Bolton vs Wigan,2.12,3.25,3.52,Bolton,Wigan,4,0,HOME_TEAM
2009,Burnley vs Wolves,2.33,3.21,3.11,Burnley,Wolves,1,2,AWAY_TEAM
2009,Chelsea vs West Ham,1.22,5.95,14.54,Chelsea,West Ham,4,1,HOME_TEAM
2009,Stoke vs Aston Villa,3.15,3.21,2.31,Stoke,Aston Villa,0,0,DRAW
2009,Tottenham vs Blackburn,1.42,4.3,8.02,Tottenham,Blackburn,3,1,HOME_TEAM
2009,Burnley vs Stoke,2.46,3.23,2.9,Burnley,Stoke,1,1,DRAW
2009,Portsmouth vs Birmingham,2.25,3.25,3.19,Portsmouth,Birmingham,1,2,AWAY_TEAM
2009,Sunderland vs Bolton,2.1,3.25,3.6,Sunderland,Bolton,4,0,HOME_TEAM
2009,Wigan vs Liverpool,6.29,3.76,1.57,Wigan,Liverpool,1,0,HOME_TEAM
2009,Everton vs Hull,1.4,4.34,8.72,Everton,Hull,5,1,HOME_TEAM
2009,Wolves vs Manchester Utd,8.86,4.54,1.37,Wolves,Manchester Utd,0,1,AWAY_TEAM
2009,Arsenal vs Burnley,1.14,7.3,18.98,Arsenal,Burnley,3,1,HOME_TEAM
2009,West Ham vs Bolton,1.74,3.54,4.88,West Ham,Bolton,1,2,AWAY_TEAM
2009,Liverpool vs Blackburn,1.34,4.7,10.1,Liverpool,Blackburn,2,1,HOME_TEAM
2009,Sunderland vs Fulham,2.04,3.27,3.68,Sunderland,Fulham,0,0,DRAW
2009,Tottenham vs Everton,1.9,3.37,4.18,Tottenham,Everton,2,1,HOME_TEAM
2009,Stoke vs Arsenal,4.9,3.54,1.73,Stoke,Arsenal,1,3,AWAY_TEAM
2009,Birmingham vs Wigan,1.9,3.31,4.25,Birmingham,Wigan,1,0,HOME_TEAM
2009,Bolton vs Wolves,2.0,3.27,3.88,Bolton,Wolves,1,0,HOME_TEAM
2009,Burnley vs Portsmouth,1.95,3.38,3.93,Burnley,Portsmouth,1,2,AWAY_TEAM
2009,Chelsea vs Manchester City,1.44,4.18,7.8,Chelsea,Manchester City,2,4,AWAY_TEAM
2009,Manchester Utd vs West Ham,1.2,6.2,14.69,Manchester Utd,West Ham,3,0,HOME_TEAM
2009,Wigan vs Tottenham,3.71,3.37,2.0,Wigan,Tottenham,0,3,AWAY_TEAM
2009,Fulham vs Birmingham,2.04,3.25,3.73,Fulham,Birmingham,2,1,HOME_TEAM
2009,Manchester City vs Liverpool,2.75,3.2,2.61,Manchester City,Liverpool,0,0,DRAW
2009,Aston Villa vs Burnley,1.36,4.5,9.52,Aston Villa,Burnley,5,2,HOME_TEAM
2009,Blackburn vs Bolton,2.06,3.27,3.73,Blackburn,Bolton,3,0,HOME_TEAM
2009,Portsmouth vs Stoke,2.24,3.23,3.25,Portsmouth,Stoke,1,2,AWAY_TEAM
2009,Arsenal vs Sunderland,1.21,5.98,14.6,Arsenal,Sunderland,2,0,HOME_TEAM
2009,West Ham vs Hull,1.71,3.57,5.17,West Ham,Hull,3,0,HOME_TEAM
2009,Wolves vs Chelsea,9.19,4.66,1.36,Wolves,Chelsea,0,2,AWAY_TEAM
2009,Everton vs Manchester Utd,4.62,3.45,1.8,Everton,Manchester Utd,3,1,HOME_TEAM
2009,Wigan vs Bolton,2.24,3.24,3.25,Wigan,Bolton,0,0,DRAW
2009,Stoke vs Manchester City,3.09,3.21,2.34,Stoke,Manchester City,1,1,DRAW
2009,Blackburn vs Hull,1.86,3.4,4.33,Blackburn,Hull,1,0,HOME_TEAM
2009,Everton vs Chelsea,5.16,3.58,1.7,Everton,Chelsea,2,1,HOME_TEAM
2009,Arsenal vs Liverpool,1.94,3.4,4.01,Arsenal,Liverpool,1,0,HOME_TEAM
2009,Aston Villa vs Manchester Utd,4.34,3.44,1.85,Aston Villa,Manchester Utd,1,1,DRAW
2009,West Ham vs Birmingham,2.14,3.27,3.46,West Ham,Birmingham,2,0,HOME_TEAM
2009,Wolves vs Tottenham,4.7,3.52,1.77,Wolves,Tottenham,1,0,HOME_TEAM
2009,Fulham vs Burnley,1.76,3.42,5.03,Fulham,Burnley,3,0,HOME_TEAM
2009,Manchester City vs Bolton,1.42,4.34,7.97,Manchester City,Bolton,2,0,HOME_TEAM
2009,Portsmouth vs Sunderland,2.33,3.25,3.04,Portsmouth,Sunderland,1,1,DRAW
2009,Wigan vs Stoke,2.25,3.24,3.23,Wigan,Stoke,1,1,DRAW
2009,Chelsea vs Arsenal,1.82,3.48,4.55,Chelsea,Arsenal,2,0,HOME_TEAM
2009,Birmingham vs Wolves,1.85,3.33,4.54,Birmingham,Wolves,2,1,HOME_TEAM
2009,Tottenham vs Aston Villa,2.0,3.31,3.82,Tottenham,Aston Villa,0,0,DRAW
2009,Bolton vs Fulham,2.12,3.25,3.52,Bolton,Fulham,0,0,DRAW
2009,Burnley vs West Ham,2.52,3.24,2.81,Burnley,West Ham,2,1,HOME_TEAM
2009,Hull vs Manchester City,5.01,3.54,1.73,Hull,Manchester City,2,1,HOME_TEAM
2009,Manchester Utd vs Portsmouth,1.13,7.83,21.46,Manchester Utd,Portsmouth,5,0,HOME_TEAM
2009,Stoke vs Blackburn,2.24,3.21,3.27,Stoke,Blackburn,3,0,HOME_TEAM
2009,Sunderland vs Wigan,1.97,3.35,3.9,Sunderland,Wigan,1,1,DRAW
2009,Liverpool vs Everton,1.97,3.24,4.18,Liverpool,Everton,1,0,HOME_TEAM
2009,Fulham vs Portsmouth,1.84,3.27,4.71,Fulham,Portsmouth,1,0,HOME_TEAM
2009,Hull vs Chelsea,12.68,5.32,1.26,Hull,Chelsea,1,1,DRAW
2009,Sunderland vs Stoke,2.08,3.25,3.65,Sunderland,Stoke,0,0,DRAW
2009,Arsenal vs Manchester Utd,2.42,3.23,3.02,Arsenal,Manchester Utd,1,3,AWAY_TEAM
2009,Manchester City vs Portsmouth,1.3,5.01,10.93,Manchester City,Portsmouth,2,0,HOME_TEAM
2009,Burnley vs Chelsea,11.72,5.18,1.28,Burnley,Chelsea,1,2,AWAY_TEAM
2009,Birmingham vs Tottenham,3.24,3.25,2.25,Birmingham,Tottenham,1,1,DRAW
2009,Fulham vs Aston Villa,2.7,3.21,2.62,Fulham,Aston Villa,0,2,AWAY_TEAM
2009,Hull vs Wolves,2.31,3.23,3.13,Hull,Wolves,2,2,DRAW
2009,Liverpool vs Bolton,1.42,4.29,8.15,Liverpool,Bolton,2,0,HOME_TEAM
2009,West Ham vs Blackburn,2.02,3.31,3.75,West Ham,Blackburn,0,0,DRAW
2009,Wigan vs Everton,3.39,3.29,2.14,Wigan,Everton,0,1,AWAY_TEAM
2009,Blackburn vs Wigan,1.97,3.33,3.92,Blackburn,Wigan,2,1,HOME_TEAM
